#ID|#EMBED|#URL|#URL_THUMB|#TITLE|#DESCRIPTION|#CATEGORIES|#PORNSTARS|#STUDIO|#DURATION|#DURATION_EMBED|#DATE|#LIKES|#MAX_RESOLUTION|#ORIENTATION|#TITLE_TRANSLATIONS
6484530|<iframe src="https://fh.video/embed/an5LuU?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/an5LuU?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MzI4N2Y2ZDY5NTkwMzQ5NmMyM2Q3NmEwMzU0ZDYyMGI/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/an/an5LuU/frame/original/13.jpg|Pissing Wanking and Smoking|Pissing, sucking my pissy fingers amd smoking fetish masturbation cumshot|Amateur;Handjob;Masturbation;British;Fetish;European;Average Body;White;Uncut;Pissing|Smoking stoker|Smokingstoker86|181|39|2026-03-04|0|1080|gay|{"en":"Pissing Wanking and Smoking","cs":"Chcaní Honění a kouření","de":"Pissen, wichsen und rauchen","es":"Meando masturbándose y fumando","fr":"Branlette de pisse et tabagisme","hi":"मूतना लंड चूसना और धूम्रपान","id":"Wanking dan smoking kencing","it":"Piscia, si sega e fuma","ja":"おしっこ、オナニー、そして喫煙","ko":"오줌 싸고 담배를 피우다","ms":"Kencing melancap dan merokok","nl":"Pissend aftrekken en roken","pl":"Sikanie wanking i palenie","pt":"Mijando, masturbando e fumando","ro":"Masturbare și fumat cu pișare","ru":"Писающая дрочит и курит","sv":"Pissar Wanking och röker","tr":"İşeme mastürbasyon ve sigara içme","uk":"Писяю дрочить і курить","vi":"Đi tiểu wanking và hút thuốc","zh":"撒尿手淫和吸烟"}
5530920|<iframe src="https://fh.video/embed/Y3Qn3B?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/Y3Qn3B?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/YWYyZTBkMTM4ODYzYzIxODU0NzdiNTYzZDZhM2NjNzE/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/Y3/Y3Qn3B/frame/original/13.jpg|3 Raw Boys Get Sticky with Spooge|Sexy twink British boys Addin, Jayden and Nick just need to get off, but they have the right place on hand to get naked and feast on those hard young uncut cocks! The boys love to suck their friends but blond boy Jayden is soon getting his hole licked and fucked. He takes both those raw dicks like a pro before Nick gets his turn on Addin's hard meat, finishing with a big messy climax and plenty of sperm to taste!|Bareback;Masturbation;Skinny;Facial;Hardcore;Uncut;Kissing;Riding|Nick Thomas|Lust for boys|1700|39|2026-03-04|0|1080|gay|{"en":"3 Raw Boys Get Sticky with Spooge","cs":"3 surové chlapci se lepknou se Spooge","de":"3 rohe jungs werden klebrig mit spooge","es":"3 chicos crudos se ponen pegajosos con spooge","fr":"3 garçons bruts s’engrossent avec Spooge","hi":"3 कच्चे लड़के स्पूज के साथ चिपचिपे हो जाते हैं","id":"3 Cowok Lengket Sampai Muncrat Berujung Ngentot","it":"3 ragazzi grezzi diventano appiccicosi con spooge","ja":"3人の生の少年たちがスプージで粘着的になる","ko":"스푸지로 끈적끈적한 3 명의 생 소년","nl":"3 rauwe jongens worden plakkerig met Spooge","pl":"3 surowych chłopców lepią się z Spooge","ro":"3 băieți crudi se lipesc de spooge","ru":"3 грубых паренька становятся липкими со слюной","sv":"3 råa pojkar blir klibbiga med Spooge","tr":"3 korunmasız oğlan spooge ile yapış yapış","uk":"3 сирих чувака стають липкими зі слиною","vi":"3 chàng trai thô bạo bị dính với spooge","zh":"3 个生气的男孩被 spooge 粘稠"}
5332538|<iframe src="https://fh.video/embed/K1z72K?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/K1z72K?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MWU1OTllZTkxYzQ4NTUyOGMxYzI4MjlhMDgxMjYxNDU/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/K1/K1z72K/frame/original/13.jpg|The Rich Man||Man;Black;Masturbation;Muscular;Outdoor;BBC;Solo||CocoDorm|1036|39|2026-03-04|0|1080|gay|{"en":"The Rich Man","cs":"Bohatý muž","de":"Der reiche mann","es":"El rico","fr":"L’homme riche","hi":"The Rich Man","id":"The Rich Man","it":"L'uomo ricco","ja":"金持ちの男","ko":"부자","ms":"The Rich Man","nl":"De rijke man","pl":"Bogacz","pt":"O homem rico","ro":"Bogatul","ru":"Богатый мужчина","sv":"Den rike mannen","tr":"The Rich Man","uk":"Багатий чоловік","vi":"Người đàn ông giàu có","zh":"The Rich Man"}
5425297|<iframe src="https://fh.video/embed/FF1d31?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/FF1d31?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MjcwNDc5OGY2MmM1ZmE5OTI4OWZhOTZiOWUyMjExMzE/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/FF/FF1d31/frame/original/13.jpg|Q&a with Not so Little Jimmy|Jimmy has a lot of what we love in a guy. He's a confident young man with a handsome face and a great tight and slightly hairy body, and of course he has a great uncut cock to share with the guys too. He's into great music, art, hanging out with his buddies and just enjoying life. That's why he's here making videos; he just wants to have fun! Check him out in coming videos, now in 4K too!|Man;Solo;Fetish;Average Body;Tattoo||Phoenixxx|227|39|2026-03-04|0|4K|gay|{"en":"Q&a with Not so Little Jimmy","cs":"Q &a s Ne tak malý Jimmy","de":"Q &a mit nicht so kleinem jimmy","es":"Pregunta y respuesta con no tan pequeño Jimmy","fr":"Questions et réponses avec Pas si petit Jimmy","hi":"Q&& a के साथ इतना छोटा जिमी नहीं","id":"Tanya Jawab dengan Jimmy yang Tidak Begitu Kecil","it":"D&a con Non così piccolo Jimmy","ja":"Not so Little JimmyとのQ&A","ko":"Q&a 와 너무 작은 지미","ms":"Q&a dengan Tidak Begitu Little Jimmy","nl":"Q&a met niet zo Kleine Jimmy","pl":"Pytania i odpowiedzi z nie tak małym Jimmym","pt":"Q &a com Não Tão Pequeno Jimmy","ro":"Q &a cu Nu atât de micul Jimmy","ru":"Вопрос с не таким маленьким Jimmy","sv":"Frågor &a med inte så lilla Jimmy","tr":"O kadar küçük olmayan Jimmy ile soru-cevap","uk":"Q&a з не таким маленьким Джиммі","vi":"Q&a với Not So Little Jimmy","zh":"和不那么小的吉米一起问"}
6474124|<iframe src="https://fh.video/embed/qEnzsZ?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/qEnzsZ?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/ZDk0NzU4NzU2MGIxZmVmYTRkNDgwYjE3ZDRiMjFkNzY/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/qE/qEnzsZ/frame/original/13.jpg|Long Big Black|Black penis|Black;Handjob;Masturbation;Mature;African;Homemade;Desi|Beautiful girl porn|Handjob for home|319|39|2026-03-04|0|1080|gay|{"en":"Long Big Black","cs":"Dlouhá velká černá","de":"Langes großes schwarzes","es":"Largo y grande negro","fr":"Long gros noir","hi":"Long Big Black","id":"Long Big Black","it":"Nero lungo grande","ja":"ロング・ビッグ・ブラック","ko":"흑형 대박 에 따먹히는 롱","ms":"Long Big Black","nl":"Lange grote zwarte","pl":"Długi duży","pt":"Longo preto grande","ro":"Negru mare și lung","ru":"Длинный большой черный","sv":"Lång stor svart","tr":"Long Big Black","uk":"Long Big Black","vi":"Đen to dài","zh":"Long Big Black"}
6376285|<iframe src="https://fh.video/embed/y2I469?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/y2I469?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/NGM4OTM2MDlhNGEyMTk2N2NlMjUzMWI4ZmU5ZGFmZDQ/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/y2/y2I469/frame/original/13.jpg|Pavel Re Vs|Not always need a good reason to punish a boy in this case we entered the room of a university student and we spanked with 200 strokes of the belt. Pavel asked to start slower, but then realized it was not possible, indeed made it clear to end by saying that although it is a hard punishment for him was not a problem, now is a strong boy.|Gay Porn;Amateur;BDSM;Hunk;Spanking;Couple;Young;Fetish;First time||SPANKING BOYS VIDEO|608|39|2026-03-04|0|480|gay|{"en":"Pavel Re Vs","cs":"Pavel Re vs.","de":"Pawel re gegen","es":"Pavel Re Vs","fr":"Pavel Re Vs","hi":"Pavel Re Vs","id":"Pavel Re Vs","it":"Pavel Re Vs","ja":"パベル対","ko":"파벨 Re Vs","ms":"Pavel Re Vs","nl":"Pavel Re Vs","pl":"Pavel Re Vs","pt":"Pavel Re Vs","ro":"Pavel Re Vs","ru":"Pavel Re против","sv":"Pavel Re Vs","tr":"Pavel Re Vs","uk":"Павел Ре проти","vi":"Pavel Re Vs","zh":"Pavel Re Vs"}
6448129|<iframe src="https://fh.video/embed/ilRw11?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/ilRw11?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/OTVlZGM0MTg1MTg2ZGZiY2ZiNzQ5OWY0NGU0YWIxYjk/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/il/ilRw11/frame/original/13.jpg|James Carter|Hot, beefy and with the face of an angel, James is a real heart breaker. Not to mention the fact that he's actually straight, sorry fellas! Stripping down to his underwear he gets his hands down both the front and back of his briefs, hey, just because he's straight doesn't mean he can't enjoy playing with his arse! With a perfectly shaped bum like his, it would be rude not to. Leaning up against the lockers the sunlight from the window streams in and hits his hunky body perfectly. He gets hard, strips completely, lays back and sticks a few fingers in his hole, James clearly gets off on anal play, as you'll see in his other scenes! Building up a sweat and getting himself closer to the edge he spurts his load on the shiny tiled floor.|Gay Porn;Hunk;Locker Room;Masturbation;Cumshot;Solo;Underwear;Tattoo|Josh Carter|UK Hot Jocks|731|39|2026-03-04|0|1080|gay|{"en":"James Carter","cs":"James Carter","de":"James Carter","es":"James Carter","fr":"James Carter","hi":"James Carter","id":"James Carter","it":"James Carter","ja":"ジェームズ・カーター","ko":"제임스 카터","ms":"James Carter","nl":"James Carter","pl":"James Carter","pt":"James Carter","ro":"James Carter","ru":"Джеймс Картер","sv":"James Carter","tr":"James Carter","uk":"James Carter","vi":"James Carter","zh":"James Carter"}
6253102|<iframe src="https://fh.video/embed/2EkJrp?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/2EkJrp?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/ZThhYjMzOGM0NGVkYzVlYmU2NzkwNmM5MGY0YTUxYTU/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/2E/2EkJrp/frame/original/13.jpg|Ghana Twinks 3way Fuck||Black;Amateur;Bareback;Blowjob;Group Sex;Handjob;BBC;Nigerian;Threesome|Sexypeller|Sexy peller|367|39|2026-03-04|0|720|gay|{"en":"Ghana Twinks 3way Fuck","cs":"Ghana Twinks šukání ve trojce","de":"Ghana twinks dreier-fick","fr":"Jumelles du Ghana, baise à trois","hi":"घाना ट्विंक्स तीन तरफ से चुदाई","id":"Ghana twinks ngentot 3way","it":"Ragazzi gay del ghana scopano a 3way","ja":"ガーナ・トゥインクス3ウェイファック","ko":"가나 트윈크 3way 섹스","ms":"Ghana Twinks berkongkek tiga hala","nl":"Ghana Twinks trio neukpartij","pl":"Ghana Twinks 3way jebanie","pt":"Gana twinks - foda a três","ru":"Трах в гане твинка в тройничке","sv":"Ghana Twinks 3-kantknull","uk":"Ганський трах у тріо","vi":"Ghana twinks đụ 3 đường","zh":"加纳 Twinks 3way 操逼"}
6179539|<iframe src="https://fh.video/embed/nw62Kt?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/nw62Kt?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/NzM5ODc3ZWIxM2Q3ZDQ3ODg3ZTg2NjM1Mzc2NTM1OTc/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/nw/nw62Kt/frame/original/13.jpg|Virgin Boy Part(4)||Amateur;Masturbation;Solo;Desi|Eagle1800|Eagle1800|308|39|2026-03-04|0|720|gay|{"en":"Virgin Boy Part(4)","cs":"Panenský chlapec část (4)","de":"Jungfräulichen jungen teil (4)","es":"Chico virgen - parte (4)","fr":"Puceau, partie (4)","hi":"वर्जिन बॉय भाग (4)","id":"Cowok perawan bagian(4)","it":"Ragazzo vergine parte (4)","ja":"処女少年パート(4)","ko":"처녀 소년 파트(4)","nl":"Maagdelijke jongen deel (4)","pl":"Dziewica Chłopiec Część(4)","pt":"Virgem garoto parte (4)","ro":"Băiat virgin partea (4)","ru":"Паренек-девственник, часть (4)","sv":"Oskuld pojke del (4)","tr":"Bakire oğlan bölüm(4)","uk":"Незайманий хлопець, частина(4)","zh":"处女男孩 第一部分（4）"}
6179460|<iframe src="https://fh.video/embed/6U6rNs?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/6U6rNs?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/M2E4ZDE5YmVmYmQyZGUwODE5YTBmYzc5NmUxYWU1N2I/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/6U/6U6rNs/frame/original/13.jpg|Solo Masturbation (148)||Amateur;Masturbation;Hairy;Solo;Desi|Eagle1800|Eagle1800|318|39|2026-03-04|0|720|gay|{"en":"Solo Masturbation (148)","cs":"Sólo masturbace (148)","de":"Solo-masturbation (148)","es":"Masturbación en solitario (148)","fr":"Masturbation en solo (148)","hi":"एकल हस्तमैथुन (148)","id":"Masturbasi solo (148)","it":"Masturbazione solitaria (148)","ja":"ソロマスターベーション(148回)","ko":"솔로 자위 (148)","ms":"Melancap solo (148)","nl":"Solo masturbatie (148)","pl":"Solo masturbacja (148)","pt":"Solo de masturbação (148)","ro":"Masturbare solo (148)","ru":"Соло мастурбация (148)","sv":"Solo Onani (148)","tr":"Solo mastürbasyon (148)","uk":"Сольна мастурбація (148)","vi":"Thủ dâm một mình (148)","zh":"单人自慰 （148）"}
6467380|<iframe src="https://fh.video/embed/Uyb3GB?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/Uyb3GB?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/YzBhMzVkY2QwNzNhNDk4NzlmNTgwYTYyOTk5MTQyNDQ/jpeg%2Cs%28w%3A352%2Ch%3A220%29/video/Uy/Uyb3GB/screen/1-8Eu.jpg|Gay Teen Boy||Big Cock;Masturbation;Young;Solo;Underwear;Homemade;Straight Guy|Eagle1800|Eagle1800|456|39|2026-03-04|1|720|gay|{"en":"Gay Teen Boy","cs":"Gay teen chlapec","de":"Schwuler teen-junge","hi":"समलैंगिक कमसिन लड़का","id":"Gay Teen Boy","ja":"ゲイのティーンボーイ","ko":"게이 십대 소년","nl":"Homo tienerjongen","pl":"Gej nastolatka","ru":"Юный гей, паренек","sv":"Gay tonårspojke","tr":"Gay Teen Boy","uk":"Gay Teen Boy","vi":"Chàng trai tuổi teen đồng tính","zh":"同性恋青少年男孩"}
6467342|<iframe src="https://fh.video/embed/5KnuCM?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/5KnuCM?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/NDZhN2VmMDhhMDgzNWFjZjkyOWVhZTM1YjIzZGQ3YmI/jpeg%2Cs%28w%3A352%2Ch%3A220%29/video/5K/5KnuCM/screen/1-1b3.jpg|Gay Teen Boy||Big Cock;Handjob;Masturbation;Young;Cumshot;Solo;Underwear;Homemade;Straight Guy;Desi|Eagle1800|Eagle1800|436|39|2026-03-04|0|720|gay|{"en":"Gay Teen Boy","cs":"Gay Teen Boy","de":"Schwuler Teenager-Junge","hi":"समलैंगिक किशोर लड़का","it":"Gay Teen Boy","ja":"ゲイのティーンボーイ","ko":"게이 틴 보이","nl":"Homoseksuele tienerjongen","pl":"Gejowski nastoletni chłopak","ru":"Гей-подросток","sv":"Gay tonårspojke","uk":"Гей-підліток","vi":"Gay Thiếu Niên Cậu Bé","zh":"同性恋少年"}
6429689|<iframe src="https://fh.video/embed/WoOVD9?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/WoOVD9?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MGUxNjM5ZDk1NWQwY2E5MTIyYTVjOGQwYWRiZWZlZjY/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/Wo/WoOVD9/frame/original/13.jpg|Twinkpop - Cum Facial|TWINKPOP - Joey Mills Gets Spit Roasted By Dom King And Big Dick Fig In A Wild Threesome Session|Twink;Bareback;Big Cock;Blowjob;Handjob;Hunk;Muscular;Anal;Cumshot;Facial|Dom King;Joey Mills|Twink pop studio|1840|39|2026-03-04|0|1080|gay|{"en":"Twinkpop - Cum Facial","cs":"Twinkpop - výstřik na obličej","de":"Twinkpop - gesichtsbesamung","es":"Twinkpop - corrida facial","fr":"Twinkpop - éjac faciale","hi":"Twinkpop - वीर्य फेशियल","id":"Twinkpop - crot di muka","it":"Twink-pop - sborrata in faccia","ja":"トゥインクポップ - 射精フェイシャル","ko":"트윙크팝 - 정액 얼굴","ms":"Twinkpop - Pancutan muka","nl":"Twinkpop - sperma in het gezicht","pl":"Twinkpop - wytrysk na twarz","pt":"Twinkpop - gozada facial","ro":"Twinkpop - spermă pe față","ru":"Твинк-ап - камшот на лицо","sv":"Twinkpop - sperma ansiktsbehandling","tr":"Twinkpop - yüze boşalma","uk":"Twinkpop - камшот на обличчя","vi":"Twinkpop - Xuất tinh lên mặt","zh":"Twinkpop - 精液颜射"}
5891480|<iframe src="https://fh.video/embed/7Y3bBz?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/7Y3bBz?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MzJhNjdmZWFmNTI5ZTU3NGEzZWQ1ZjNmZjUyZTY5ODk/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/7Y/7Y3bBz/frame/original/13.jpg|Undressing and Jerking off on an Office Chair||Amateur;Masturbation;Mature;Cumshot;Solo;Office||Rafael Torreano|154|39|2026-03-04|0|720|gay|{"en":"Undressing and Jerking off on an Office Chair","cs":"Svlékání a honění na kancelářské židli","de":"Ausziehen und auf einem bürostuhl","es":"Desnudarse y masturbarse en una silla de oficina","fr":"Déshabillage et sur une chaise de bureau","hi":"ऑफिस की कुर्सी पर कपड़े उतारना और हिलाना","id":"Buka baju dan coli di kursi kantor","it":"Si spoglia e si sega su una sedia da ufficio","ja":"服を脱いでオフィスチェアでオナニー","ko":"사무실 의자에서 옷을 벗고","ms":"Membuka pakaian dan melancap di atas kerusi pejabat","nl":"Uitkleden en zich aftrekken op een bureaustoel","pl":"Rozbieranie się i szarpanie na krześle biurowym","pt":"Despindo-se e masturbando-se em uma cadeira de escritório","ro":"Dezbrăcare și masturbare pe un scaun de birou","ru":"Раздевается и на офисном стуле","sv":"Klä av dig och rycka av på en kontorsstol","tr":"Ofis sandalyesinde soyunuyor ve mastürbasyon yapıyor","uk":"Роздягання та дрочки на офісному кріслі","vi":"Cởi quần áo và sục cu trên ghế văn phòng","zh":"在办公椅上脱衣服和撸管"}
5468567|<iframe src="https://fh.video/embed/w1k9Ft?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/w1k9Ft?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/MWNhMzRhNzEzMzdkZmRjYWM1MzcyN2E2OWNhYmI2Njc/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/w1/w1k9Ft/frame/original/13.jpg|A Hung Black Straight Dick|Amateur boy Ricco needed to make some cash and although he thought it was going to be as simple as jacking off to porn when the guys got a look at the slim straight boys big black cock it was obviously in need of some sucking. He takes it well, enjoys himself and pumps out a hot load of straight guy cum too!|Black;Blowjob;Interracial;Masturbation;Young;BBC;Solo;Facial;African;Tattoo|Ricco2202|Joe Schmoe|2182|39|2026-03-04|0|480|gay|{"en":"A Hung Black Straight Dick","cs":"Zavěšený černý hetero čůrák","de":"Ein gut bestückter schwarzer hetero-schwanz","es":"Una polla heterosexual negra","fr":"Une bite droite noire bien accrochée","hi":"लम्बे लंड वाला काला सीधा लंड","id":"Kontol lurus hitam yang digantung","it":"Un cazzo nero etero appeso","ja":"大きな黒いストレートなチンコ","ko":"매달린 흑인 스트레이트 자지","ms":"Batang lurus hitam yang digantung","nl":"Een zwaargeschapen zwarte hetero lul","pl":"Zawieszony czarny prosty kutas","pt":"Um pau preto e liso dotado","ro":"O pulă dreaptă neagră atârnată","ru":"Черный хуй с большой елдой","sv":"En hängd svart rak kuk","tr":"Asılı siyah heteroseksüel bir yarak","uk":"Красивий чорний прямий член","vi":"Một con cặc hung đen thẳng","zh":"一个挂着的黑色直鸡巴"}
6397394|<iframe src="https://fh.video/embed/vdI165?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/vdI165?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/Y2E2Mjk1NjQyNTIzYzJhYzU3ZjM3NTgyZDA4MDQ0M2Y/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/vd/vdI165/frame/original/13.jpg|Tugging on My 3 Balls|Tugging on my 3 Balls|Amateur;Masturbation;Mature;Solo;American;Vibrator|RobertLacrosse|Robert Lacrosse|284|39|2026-03-04|0|720|gay|{"en":"Tugging on My 3 Balls","cs":"Tahání za moje 3 koule","de":"Ich an meinen 3 eiern","es":"Tirando de mis 3 bolas","fr":"sur mes 3 couilles","hi":"मेरी 3 गेंदों पर टगिंग","id":"3 pelerku","it":"Tirando sulle mie 3 palle","ja":"3つの睾丸を引っ張る","ko":"내 3개의 공을 잡아당기기","ms":"Melancap pada 3 telur saya","nl":"Aan mijn 3 ballen trekken","pl":"Szarpanie moich 3 piłek","pt":"Puxando minhas 3 bolas","ro":"Mastornându-mă cu cele 3 bile ale mele","ru":"Дергаю мои 3 яйца","sv":"Dra på mina 3 bollar","tr":"3 taşaklarıma takıyor","uk":"Смикаю мої 3 яйця","vi":"Kéo trên 3 hòn của tôi","zh":"拉扯我的3个球"}
6424785|<iframe src="https://fh.video/embed/TSY0dc?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/TSY0dc?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/M2VmZmU5YWMyNDg2ZGE1MzRjM2MxMzQyM2JmNzA1M2M/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/TS/TSY0dc/frame/original/13.jpg|I’m All Sweaty and Muscles Are so Pumped||Man;Amateur;BDSM;Bear;Muscular;Hairy;Solo||Mister Stone|107|39|2026-03-04|0|4K|gay|{"en":"I’m All Sweaty and Muscles Are so Pumped","cs":"Jsem celá zpocená a svaly jsou tak napumpované","de":"Ich bin ganz verschwitzt und die muskeln werden so gepumpt","es":"Estoy sudorosa y los músculos son tan bombeados","fr":"Je transpire tous et les muscles sont tellement pompés","hi":"मैं पसीने से तर हूँ और मांसपेशियों को बहुत पंप किया जाता है","id":"Aku semua berkeringat dan berotot sangat terpompa","it":"Sono tutto sudato e i muscoli sono così pompati","ja":"汗だくで筋肉がすごく熱くなってる","ko":"나는 모든 땀을 흘리고 근육이 너무 펌핑","ms":"Saya Semua Berpeluh dan Berotot Begitu Dipam","nl":"Ik heb allemaal bezweet en de spieren zijn zo gepompt","pl":"Jestem spocony, a mięśnie są takie napompowane","pt":"Eu sou tudo suado e os músculos estão tão bombeados","ro":"Sunt toate transpirate și mușchii sunt atât de pompat","ru":"Я вся вспотела и мышцы так накачаны","sv":"Jag är alla svettiga och musklerna är så pumpade","tr":"Terliyim ve kaslar çok pompalandı","uk":"Я вся спітніла, а м'язи такі накачані","vi":"Tôi là tất cả mồ hôi và cơ bắp được bơm như vậy","zh":"我都汗流浃浃，肌肉是如此的"}
6484099|<iframe src="https://fh.video/embed/FZ3w1V?utm_campaign=ai.qAZ" width="640" height="480" frameborder="0" scrolling="no" allowfullscreen></iframe>|https://fhgte.com/videos/FZ3w1V?utm_campaign=ai.qAZ|https://ic-nss.flixcdn.com/a/OGMwZjliMDMyMzdmZTkxNDM1YzkyMjRiMWEzOTgzNzI/jpeg%2Cs%28w%3A352%2Ch%3A220%29/xc/FZ/FZ3w1V/frame/original/13.jpg|A Massage That Goes Balls (well in Her Ass Especially)|It starts well and ends at best in an ass! For everyone's pleasure|Man;Amateur;Blowjob;Massage;Couple;Cumshot;French|Hacou69|Hacou|1656|39|2026-03-04|0|1080|gay|{"en":"A Massage That Goes Balls (well in Her Ass Especially)","cs":"Masáž, která jde až na koule (většinou do zadku)","de":"Eine Massage, Die Richtig Gut Geht (besonders in Ihrem Hintern)","es":"Un Masaje Que Va a La Locura (bueno, Especialmente En El Culo)","fr":"Un Massage Qui Part En Couille (enfin Dans Son Cul Surtout )","hi":"एक मालिश जो गेंदों तक जाती है (ज्यादातर उसकी गांड में अच्छी तरह से)","id":"Pijatan Yang Menjadi Bola (terutama Di Pantatnya)","it":"Un massaggio che va fino alle palle (beh, soprattutto nel suo sedere)","ja":"睾丸に届くマッサージ(主にお尻の中)","ko":"마사지가 정말 멋지게 느껴졌어요 (특히 엉덩이에요)","ms":"Urut Yang Pergi Ke Bola (Kebanyakannya Di Pantatnya)","nl":"Een massage die tot in haar ballen gaat (vooral in haar kont)","pl":"Masaż, który idzie aż do jaja (no, głównie w jej tyłek)","pt":"Uma Massagem Que Vai Muito Longe (bem, Especialmente No Cu Dela)","ro":"Un masaj care merge la testicule (mai ales în fund)","ru":"Массаж, который доходит до яиц (в основном в её заднице)","sv":"En massage som går ner till pungen (eller främst i hennes rumpa)","tr":"Toplara Giden Bir Masaj (Çoğunlukla Poposuna)","uk":"Масаж, що йде до яєчок (ну, переважно в її сідниці)","zh":"按摩能让人兴奋（尤其是肛门）"}
